id,key,value,type
,,,
1455663105,b'highway',b'traffic_signals',b'regular'
,,,
1455663106,b'highway',b'traffic_signals',b'regular'
,,,
1456332405,b'city',b'Hoboken',b'addr'
,,,
1456332405,b'country',b'US',b'addr'
,,,
1456332405,b'housenumber',b'111',b'addr'
,,,
1456332405,b'postcode',b'07030-5774',b'addr'
,,,
1456332405,b'street',b'River Street',b'addr'
,,,
1456332405,b'name',b'John Wiley & Sons',b'regular'
,,,
1456332405,b'office',b'company',b'regular'
,,,
1487384169,b'city',b'New York',b'addr'
,,,
1487384169,b'housenumber',b'25',b'addr'
,,,
1487384169,b'postcode',b'10007',b'addr'
,,,
1487384169,b'street',b'Hudson Street',b'addr'
,,,
1487384169,b'amenity',b'restaurant',b'regular'
,,,
1487384169,b'cuisine',b'japanese',b'regular'
,,,
1487384169,b'name',b'Ninja New York',b'regular'
,,,
1487384169,b'phone',b'+1-212-274-8500',b'regular'
,,,
1487384169,b'website',b'http://www.ninjanewyork.com/',b'regular'
,,,
1497346119,b'railway',b'subway_entrance',b'regular'
,,,
1504407621,b'amenity',b'drinking_water',b'regular'
,,,
1504407621,b'description',b'http://www.nycgovparks.org/facilities/waterfountains',b'regular'
,,,
1504407621,b'maintenance',b'ok',b'regular'
,,,
1504407621,b'name',b'Battery Park',b'regular'
,,,
1504407621,b'source',b'osmsync:findafountain',b'regular'
,,,
1504407621,b'pkey',b'1157',b'source'
,,,
1506902240,b'crossing',b'traffic_signals',b'regular'
,,,
1506902240,b'highway',b'traffic_signals',b'regular'
,,,
1506902240,b'sloped_curb',b'yes',b'regular'
,,,
1538237248,b'highway',b'stop',b'regular'
,,,
1538237395,b'crossing',b'traffic_signals',b'regular'
,,,
1538237395,b'direction',b'forward',b'regular'
,,,
1538237395,b'highway',b'crossing',b'regular'
,,,
1538237395,b'kerb',b'lowered',b'regular'
,,,
1538237395,b'side',b'right',b'regular'
,,,
1538237434,b'highway',b'stop',b'regular'
,,,
1562497097,b'name',b'Droyers Point',b'regular'
,,,
1562497097,b'place',b'locality',b'regular'
,,,
1562497097,b'wikidata',b'Q5308702',b'regular'
,,,
1562497106,b'name',b'Kearny Point',b'regular'
,,,
1562497106,b'place',b'locality',b'regular'
,,,
1562808221,b'ele',b'1',b'regular'
,,,
1562808221,b'county_id',b'085',b'gnis'
,,,
1562808221,b'created',b'01/23/1980',b'gnis'
,,,
1562808221,b'edited',b'06/08/2007',b'gnis'
,,,
1562808221,b'feature_id',b'965151',b'gnis'
,,,
1562808221,b'state_id',b'36',b'gnis'
,,,
1562808221,b'name',b'Half Moon Isle',b'regular'
,,,
1562808221,b'place',b'island',b'regular'
,,,
1585033979,b'amenity',b'pub',b'regular'
,,,
1585033979,b'name',b'Killarney Rose',b'regular'
,,,
1585270147,b'playground',b'structure',b'regular'
,,,
1585270147,b'source',b'survey',b'regular'
,,,
1606670273,b'artwork_type',b'statue',b'regular'
,,,
1606670273,b'name',b'Eagle',b'regular'
,,,
1606670273,b'start_date',b'1963',b'regular'
,,,
1606670273,b'tourism',b'artwork',b'regular'
,,,
1640094297,b'housenumber',b'3501',b'addr'
,,,
1640094297,b'street',b'Hudson Ave',b'addr'
,,,
1640094297,b'apt',b'unknown',b'regular'
,,,
1640094297,b'name',b'Home',b'regular'
,,,
1655111586,b'amenity',b'parking',b'regular'
,,,
1655111595,b'description',b'New Jersey September 11th Memorial',b'regular'
,,,
1655111595,b'historic',b'memorial',b'regular'
,,,
1655111595,b'name',b'Empty Sky',b'regular'
,,,
1655111595,b'start_date',b'2011',b'regular'
,,,
1655111595,b'wikidata',b'Q5374723',b'regular'
,,,
1655111595,b'wikipedia',b'en:Empty Sky (memorial)',b'regular'
,,,
1655111599,b'leisure',b'slipway',b'regular'
,,,
1659428663,b'highway',b'crossing',b'regular'
,,,
1659428714,b'highway',b'crossing',b'regular'
,,,
1672042199,b'housenumber',b'199',b'addr'
,,,
1672042199,b'postcode',b'07302',b'addr'
,,,
1672042199,b'street',b'Warren St.',b'addr'
,,,
1672042199,b'amenity',b'restaurant',b'regular'
,,,
1672042199,b'cuisine',b'italian',b'regular'
,,,
1672042199,b'name',"b""Presto's""",b'regular'
,,,
1672045901,b'housenumber',b'189',b'addr'
,,,
1672045901,b'postcode',b'07302',b'addr'
,,,
1672045901,b'street',b'Warren St.',b'addr'
,,,
1672045901,b'amenity',b'restaurant',b'regular'
,,,
1672045901,b'cuisine',b'american',b'regular'
,,,
1672045901,b'name',"b""Amelia's Bistro""",b'regular'
,,,
1672045901,b'website',b'www.ameliabistro.com',b'regular'
,,,
1672045901,b'wheelchair',b'yes',b'regular'
,,,
1672049578,b'housenumber',b'199',b'addr'
,,,
1672049578,b'postcode',b'07302',b'addr'
,,,
1672049578,b'street',b'Washington St.',b'addr'
,,,
1672049578,b'amenity',b'restaurant',b'regular'
,,,
1672049578,b'cuisine',b'american',b'regular'
,,,
1672049578,b'name',b'Light Horse Tavern',b'regular'
,,,
1672049578,b'website',b'www.lighthorsetavern.com',b'regular'
,,,
1672049578,b'wikidata',b'Q6546019',b'regular'
,,,
1683645337,b'crossing',b'traffic_signals',b'regular'
,,,
1683645337,b'direction',b'forward',b'regular'
,,,
1683645337,b'highway',b'crossing',b'regular'
,,,
1683645337,b'kerb',b'lowered',b'regular'
,,,
1683645337,b'side',b'right',b'regular'
,,,
1685937187,b'name',"b""Subia's Organic Cafe and Market""",b'regular'
,,,
1685937187,b'shop',b'convenience',b'regular'
,,,
1692394900,b'layer',b'-3',b'regular'
,,,
1692394900,b'name',b'Chambers Street',b'regular'
,,,
1692394900,b'network',b'New York City Subway',b'regular'
,,,
1692394900,b'note',b'part of a station complex',b'regular'
,,,
1692394900,b'opening_hours',b'24/7',b'regular'
,,,
1692394900,b'operator',b'New York City Transit Authority',b'regular'
,,,
1692394900,b'public_transport',b'station',b'regular'
,,,
1692394900,b'railway',b'station',b'regular'
,,,
1692394900,b'station',b'subway',b'regular'
,,,
1692394900,b'subway',b'yes',b'regular'
,,,
1692394900,b'wheelchair',b'no',b'regular'
,,,
1692394900,b'wikidata',b'Q2612200',b'regular'
,,,
1692394900,b'wikipedia',b'en:Chambers Street\xe2\x80\x93World Trade Center/Park Place (New York City Subway)',b'regular'
,,,
1693299134,b'name',b'Museum of American Finance',b'regular'
,,,
1693299134,b'es',b'Es la antigua sede del Banco de New York',b'name'
,,,
1693299134,b'ru',b'\xd0\x9c\xd1\x83\xd0\xb7\xd0\xb5\xd0\xb9 \xd1\x84\xd0\xb8\xd0\xbd\xd0\xb0\xd0\xbd\xd1\x81\xd0\xbe\xd0\xb2',b'name'
,,,
1693299134,b'opening_hours',b'Tu-Sa 10:00-16:00',b'regular'
,,,
1693299134,b'phone',b'(212) 908-4110',b'regular'
,,,
1693299134,b'tourism',b'museum',b'regular'
,,,
1693299134,b'website',b'http://www.moaf.org/',b'regular'
,,,
1693299134,b'wikidata',b'Q5354207',b'regular'
,,,
1693299134,b'wikipedia',b'en:Museum of American Finance',b'regular'
,,,
1693416827,b'entrance',b'main',b'regular'
,,,
1695334087,b'name',b'Fulton Street',b'regular'
,,,
1695334087,b'network',b'New York City Subway',b'regular'
,,,
1695334087,b'opening_hours',b'24/7',b'regular'
,,,
1695334087,b'operator',b'New York City Transit Authority',b'regular'
,,,
1695334087,b'public_transport',b'stop_position',b'regular'
,,,
1695334087,b'railway',b'stop',b'regular'
,,,
1695334087,b'subway',b'yes',b'regular'
,,,
1695334087,b'wheelchair',b'no',b'regular'
,,,
1695334100,b'railway',b'switch',b'regular'
,,,
1695866185,b'city',b'New York',b'addr'
,,,
1695866185,b'country',b'US',b'addr'
,,,
1695866185,b'housenumber',b'22',b'addr'
,,,
1695866185,b'postcode',b'10007',b'addr'
,,,
1695866185,b'state',b'NY',b'addr'
,,,
1695866185,b'street',b'Cortlandt Street',b'addr'
,,,
1695866185,b'name',b'Century 21',b'regular'
,,,
1695866185,b'zh',b'21\xe4\xb8\x96\xe7\xba\xaa\xe7\x99\xbe\xe8\xb4\xa7',b'name'
,,,
1695866185,b'opening_hours',b'Mo-We 07:45-21:00; Th-Fr 07:45-21:30; Sa 10:00-21:00; Su 11:00-20:00',b'regular'
,,,
1695866185,b'phone',b'+1 2122279092',b'regular'
,,,
1695866185,b'shop',b'department_store',b'regular'
,,,
1695866185,b'website',b'http://locations.c21stores.com/en/downtown',b'regular'
,,,
1695866218,b'entrance',b'main',b'regular'
,,,
1700945506,b'barrier',b'gate',b'regular'
,,,
1700945506,b'designation',b'Gate blocking private road',b'regular'
,,,
1706686629,b'housenumber',b'41',b'addr'
,,,
1706686629,b'postcode',b'10282',b'addr'
,,,
1706686629,b'street',b'River Terrace',b'addr'
,,,
1728189753,b'amenity',b'drinking_water',b'regular'
,,,
1728189756,b'amenity',b'drinking_water',b'regular'
,,,
1728189758,b'amenity',b'toilets',b'regular'
,,,
1737296818,b'amenity',b'drinking_water',b'regular'
,,,
1737296851,b'amenity',b'toilets',b'regular'
,,,
1737296859,b'shop',b'kiosk',b'regular'
,,,
1737296870,b'amenity',b'drinking_water',b'regular'
,,,
1737296882,b'amenity',b'drinking_water',b'regular'
,,,
1737296888,b'tourism',b'viewpoint',b'regular'
,,,
1772058063,b'crossing',b'uncontrolled',b'regular'
,,,
1772058063,b'crossing_ref',b'zebra',b'regular'
,,,
1772058063,b'highway',b'crossing',b'regular'
,,,
1772058064,b'highway',b'crossing',b'regular'
,,,
1772062005,b'highway',b'stop',b'regular'
,,,
1772062007,b'highway',b'stop',b'regular'
,,,
1772096967,b'highway',b'stop',b'regular'
,,,
1772096969,b'highway',b'stop',b'regular'
,,,
1772104735,b'highway',b'stop',b'regular'
,,,
1772136805,b'crossing',b'traffic_signals',b'regular'
,,,
1772136805,b'highway',b'crossing',b'regular'
,,,
1782672716,b'housenumber',b'200',b'addr'
,,,
1782672716,b'street',b'Greenwich Street',b'addr'
,,,
1793478658,b'crossing',b'zebra',b'regular'
,,,
1793478658,b'highway',b'crossing',b'regular'
,,,
1793478660,b'highway',b'traffic_signals',b'regular'
,,,
1805328840,b'highway',b'crossing',b'regular'
,,,
1805328848,b'highway',b'crossing',b'regular'
,,,
1805328855,b'highway',b'crossing',b'regular'
,,,
1811614156,b'power',b'tower',b'regular'
,,,
1811614157,b'power',b'tower',b'regular'
,,,
1811620325,b'power',b'tower',b'regular'
,,,
1811620327,b'power',b'tower',b'regular'
,,,
1811620329,b'power',b'tower',b'regular'
,,,
1811620332,b'power',b'tower',b'regular'
,,,
1811620353,b'power',b'tower',b'regular'
,,,
1811620357,b'power',b'tower',b'regular'
,,,
1811620360,b'power',b'tower',b'regular'
,,,
1811620363,b'power',b'tower',b'regular'
,,,
1811620365,b'power',b'tower',b'regular'
,,,
1811620367,b'power',b'tower',b'regular'
,,,
1811620370,b'power',b'tower',b'regular'
,,,
1811620371,b'power',b'tower',b'regular'
,,,
1811620374,b'power',b'tower',b'regular'
,,,
1824995167,b'amenity',b'fast_food',b'regular'
,,,
1824995167,b'name',b'American Grill',b'regular'
,,,
1824995168,b'amenity',b'cafe',b'regular'
,,,
1824995168,b'name',b'Bakery Cafe',b'regular'
,,,
1824995169,b'amenity',b'drinking_water',b'regular'
,,,
1824995169,b'name',b'Staten Island ferry',b'regular'
,,,
1824995169,b'stateofrepair',b'ok',b'regular'
,,,
1824995170,b'amenity',b'toilets',b'regular'
,,,
1824995170,b'diaper',b'yes',b'regular'
,,,
1824995170,b'drinking_water',b'yes',b'regular'
,,,
1824995170,b'fee',b'no',b'regular'
,,,
1824995170,b'wheelchair',b'yes',b'regular'
,,,
1827745965,b'amenity',b'bicycle_parking',b'regular'
,,,
1827745966,b'amenity',b'bicycle_parking',b'regular'
,,,
1834340152,b'housenumber',b'59',b'addr'
,,,
1834340152,b'postcode',b'10038',b'addr'
,,,
1834340152,b'street',b'Maiden Lane',b'addr'
,,,
1834340152,b'name',b'Zeytuna',b'regular'
,,,
1834340152,b'opening_hours',b'Mo-Sa 07:00-00:00; Su 08:00-23:00',b'regular'
,,,
1834340152,b'phone',b'+12127422436',b'regular'
,,,
1834340152,b'shop',b'greengrocer',b'regular'
,,,
1834340152,b'website',b'http://www.zeytuna.com',b'regular'
,,,
1887413946,b'housenumber',b'20',b'addr'
,,,
1887413946,b'postcode',b'07302',b'addr'
,,,
1887413946,b'street',b'Erie Street',b'addr'
,,,
1887413946,b'amenity',b'fast_food',b'regular'
,,,
1887413946,b'cuisine',b'ice_cream',b'regular'
,,,
1887413946,b'name',b'Torico Ice Cream',b'regular'
,,,
1887413946,b'website',b'http://toricoicecream.com/',b'regular'
,,,
1887418646,b'housenumber',b'236',b'addr'
,,,
1887418646,b'postcode',b'07302',b'addr'
,,,
1887418646,b'street',b'Grove Street',b'addr'
,,,
1887418646,b'amenity',b'restaurant',b'regular'
,,,
1887418646,b'cuisine',b'mexican',b'regular'
,,,
1887418646,b'name',b'Taqueria',b'regular'
,,,
1887434635,b'housenumber',b'611',b'addr'
,,,
1887434635,b'postcode',b'07302',b'addr'
,,,
1887434635,b'street',b'Jersey Avenue',b'addr'
,,,
1887434635,b'amenity',b'restaurant',b'regular'
,,,
1887434635,b'cuisine',b'italian',b'regular'
,,,
1887434635,b'name',b'Rustique',b'regular'
,,,
1887434635,b'website',b'http://www.rustiquepizza.com/',b'regular'
,,,
1887447619,b'housenumber',b'99',b'addr'
,,,
1887447619,b'postcode',b'07302',b'addr'
,,,
1887447619,b'street',b'Greene Street',b'addr'
,,,
1887447619,b'amenity',b'bar',b'regular'
,,,
1887447619,b'name',b'The Iron Monkey',b'regular'
,,,
1887447619,b'website',b'http://www.ironmonkey.com/',b'regular'
,,,
1887456797,b'housenumber',b'364',b'addr'
,,,
1887456797,b'postcode',b'07302',b'addr'
,,,
1887456797,b'street',b'Grove Street',b'addr'
,,,
1887456797,b'amenity',b'restaurant',b'regular'
,,,
1887456797,b'cuisine',b'american',b'regular'
,,,
1887456797,b'name',b'Park and Sixth',b'regular'
,,,
1887456797,b'website',b'http://www.parkandsixth.com/',b'regular'
,,,
1924164031,b'housename',b'Shear Madness Salon',b'addr'
,,,
1924164031,b'housenumber',b'81',b'addr'
,,,
1924164031,b'postcode',b'07030',b'addr'
,,,
1924164031,b'street',b'Park Ave',b'addr'
,,,
1924164031,b'name',b'Shear Madness Salon',b'regular'
,,,
1924164031,b'shop',b'hairdresser',b'regular'
,,,
1934501367,b'city',b'New York',b'addr'
,,,
1934501367,b'housenumber',b'215',b'addr'
,,,
1934501367,b'postcode',b'10282',b'addr'
,,,
1934501367,b'state',b'NY',b'addr'
,,,
1934501367,b'street',b'Murray Street',b'addr'
,,,
1934501367,b'amenity',b'fast_food',b'regular'
,,,
1934501367,b'cuisine',b'burger',b'regular'
,,,
1934501367,b'delivery',b'no',b'regular'
,,,
1934501367,b'drive_through',b'no',b'regular'
,,,
1934501367,b'name',b'Shake Shack',b'regular'
,,,
1934501367,b'opening_hours',b'11:00-23:00',b'regular'
,,,
1934501367,b'phone',b'+1 646 545 4600',b'regular'
,,,
1934501367,b'smoking',b'no',b'regular'
,,,
1934501367,b'takeaway',b'yes',b'regular'
,,,
1934501367,b'website',b'https://www.shakeshack.com/location/battery-park-city',b'regular'
,,,
1934502370,b'housenumber',b'255',b'addr'
,,,
1934502370,b'postcode',b'10282',b'addr'
,,,
1934502370,b'street',b'Vesey Street',b'addr'
,,,
1934502370,b'amenity',b'restaurant',b'regular'
,,,
1934502370,b'cuisine',b'american',b'regular'
,,,
1934502370,b'name',b'Blue Smoke',b'regular'
,,,
1934502370,b'opening_hours',b'Mo-Th 11:30-22:00; Fr 11:30-23:00; Sa 11:00-23:00; Su 11:00-22:00',b'regular'
,,,
1934502370,b'phone',b'+1 212-889-2005',b'regular'
,,,
1934502370,b'website',b'https://www.bluesmoke.com/location/battery-park-city/',b'regular'
,,,
1934522990,b'alt_name',b'Chipotle Mexican Grill',b'regular'
,,,
1934522990,b'amenity',b'fast_food',b'regular'
,,,
1934522990,b'website',b'https://chipotle.com/',b'contact'
,,,
1934522990,b'cuisine',b'mexican',b'regular'
,,,
1934522990,b'name',b'Chipotle',b'regular'
,,,
1947757688,b'city',b'New York',b'addr'
,,,
1947757688,b'country',b'US',b'addr'
,,,
1947757688,b'housenumber',b'72',b'addr'
,,,
1947757688,b'postcode',b'10038',b'addr'
,,,
1947757688,b'state',b'NY',b'addr'
,,,
1947757688,b'street',b'Nassau Street',b'addr'
,,,
1947757688,b'amenity',b'fast_food',b'regular'
,,,
1947757688,b'cuisine',b'burger',b'regular'
,,,
1947757688,b'name',b'Zaitzeff Burgers',b'regular'
,,,
1947757688,b'website',b'http://zaitzeff.com/',b'regular'
,,,
1956963151,b'highway',b'stop',b'regular'
,,,
1956963151,b'direction',b'forward',b'stop'
,,,
1997537126,b'man_made',b'tower',b'regular'
,,,
1997537126,b'power',b'tower',b'regular'
,,,
1997537154,b'barrier',b'gate',b'regular'
,,,
2010237030,b'crossing',b'zebra',b'regular'
,,,
2010237030,b'highway',b'crossing',b'regular'
,,,
2011782281,b'amenity',b'cafe',b'regular'
,,,
2011782281,b'cuisine',b'coffee_shop',b'regular'
,,,
2011782281,b'name',b'coffee shop',b'regular'
,,,
2012177085,b'highway',b'crossing',b'regular'
,,,
2014092920,b'name',b'City Hall',b'regular'
,,,
2014092920,b'network',b'New York City Subway',b'regular'
,,,
2014092920,b'opening_hours',b'24/7',b'regular'
,,,
2014092920,b'operator',b'New York City Transit Authority',b'regular'
,,,
2014092920,b'public_transport',b'stop_position',b'regular'
,,,
2014092920,b'railway',b'station',b'regular'
,,,
2014092920,b'station',b'subway',b'regular'
,,,
2014092920,b'subway',b'yes',b'regular'
,,,
2014092920,b'wheelchair',b'no',b'regular'
,,,
2014092920,b'wikidata',b'Q660492',b'regular'
,,,
2014092920,b'wikipedia',b'en:City Hall (BMT Broadway Line)',b'regular'
,,,
2032343668,b'power',b'tower',b'regular'
,,,
2032343669,b'power',b'tower',b'regular'
,,,
2032343670,b'power',b'tower',b'regular'
,,,
2032343671,b'power',b'tower',b'regular'
,,,
2032343674,b'power',b'tower',b'regular'
,,,
2032343675,b'power',b'tower',b'regular'
,,,
2032343676,b'power',b'tower',b'regular'
,,,
2032343677,b'power',b'tower',b'regular'
,,,
2032343678,b'power',b'tower',b'regular'
,,,
2032343679,b'power',b'tower',b'regular'
,,,
2032343682,b'power',b'tower',b'regular'
,,,
2032414344,b'power',b'tower',b'regular'
,,,
2032414344,b'source',b'Yahoo',b'regular'
,,,
2032414366,b'power',b'tower',b'regular'
,,,
2032414366,b'source',b'Yahoo',b'regular'
,,,
2032414384,b'power',b'tower',b'regular'
,,,
2032414384,b'source',b'Yahoo',b'regular'
,,,
2032414416,b'power',b'tower',b'regular'
,,,
2032414418,b'power',b'tower',b'regular'
,,,
2032414427,b'power',b'tower',b'regular'
,,,
2032414431,b'power',b'tower',b'regular'
,,,
2032414434,b'power',b'tower',b'regular'
,,,
2032414477,b'power',b'tower',b'regular'
,,,
2032414477,b'source',b'Yahoo',b'regular'
,,,
2032414489,b'man_made',b'tower',b'regular'
,,,
2032414489,b'source',b'Bing',b'regular'
,,,
2032414489,b'type',b'communication',b'tower'
,,,
2032414505,b'power',b'tower',b'regular'
,,,
2032414508,b'power',b'tower',b'regular'
,,,
2032414512,b'power',b'tower',b'regular'
,,,
2032414544,b'power',b'tower',b'regular'
,,,
2032414566,b'power',b'tower',b'regular'
,,,
2033946685,b'amenity',b'cafe',b'regular'
,,,
2033946685,b'name',b'Bean And Bean',b'regular'
,,,
2034010947,b'amenity',b'bank',b'regular'
,,,
2034010947,b'atm',b'yes',b'regular'
,,,
2034010947,b'name',b'Bank of America',b'regular'
,,,
2034010947,b'opening_hours',b'Mo-Fr 08:00-18:00',b'regular'
,,,
2034010957,b'bench',b'no',b'regular'
,,,
2034010957,b'highway',b'bus_stop',b'regular'
,,,
2034010957,b'name',b'Battery Place & Washington Street',b'regular'
,,,
2034010957,b'route_ref',b'X27; X28',b'regular'
,,,
2034010957,b'shelter',b'no',b'regular'
,,,
2034010957,b'wheelchair',b'yes',b'regular'
,,,
2034010965,b'amenity',b'fast_food',b'regular'
,,,
2034010965,b'cuisine',b'mexican',b'regular'
,,,
2034010965,b'name',b'Chipotle Mexican Grill',b'regular'
,,,
2034010965,b'opening_hours',b'Fr-We 11:00-22:00',b'regular'
,,,
2034010965,b'wheelchair',b'yes',b'regular'
,,,
2034010975,b'amenity',b'pharmacy',b'regular'
,,,
2034010975,b'dispensing',b'yes',b'regular'
,,,
2034010975,b'name',b'Duane Reade',b'regular'
,,,
2034010975,b'opening_hours',b'Mo-Fr 07:00-21:00; Sa 09:00-18:00; Su 10:00-18:00',b'regular'
,,,
2034010975,b'wheelchair',b'no',b'regular'
,,,
2034011016,b'amenity',b'cafe',b'regular'
,,,
2034011016,b'cuisine',b'coffee_shop',b'regular'
,,,
2034011016,b'vegan',b'yes',b'diet'
,,,
2034011016,b'soy_milk',b'yes',b'drink'
,,,
2034011016,b'internet_access',b'wlan',b'regular'
,,,
2034011016,b'name',b'Starbucks Coffee',b'regular'
,,,
2034011016,b'opening_hours',b'Mo-Fr 05:30-21:00; Sa-Su 07:00-20:00',b'regular'
,,,
2034011022,b'amenity',b'cafe',b'regular'
,,,
2034011022,b'cuisine',b'coffee_shop',b'regular'
,,,
2034011022,b'vegan',b'yes',b'diet'
,,,
2034011022,b'soy_milk',b'yes',b'drink'
,,,
2034011022,b'name',b'Starbucks',b'regular'
,,,
2034011032,b'amenity',b'bureau_de_change',b'regular'
,,,
2034011032,b'name',b'Travelex',b'regular'
,,,
2034011037,b'name',b'World Famous Gourmet Market',b'regular'
,,,
2034011037,b'shop',b'convenience',b'regular'
,,,
2034011037,b'wheelchair',b'no',b'regular'
,,,
2034011081,b'bus',b'yes',b'regular'
,,,
2034011081,b'highway',b'bus_stop',b'regular'
,,,
2034011081,b'name',b'Broadway & Battery Place',b'regular'
,,,
2034011081,b'public_transport',b'platform',b'regular'
,,,
2034011081,b'route_ref',b'X27; X28',b'regular'
,,,
2034011081,b'wheelchair',b'yes',b'regular'
,,,
2034011088,b'crossing',b'traffic_signals',b'regular'
,,,
2034011088,b'highway',b'crossing',b'regular'
,,,
2034176476,b'railway',b'buffer_stop',b'regular'
,,,
2034176534,b'railway',b'buffer_stop',b'regular'
,,,
2034177806,b'power',b'tower',b'regular'
,,,
2034177806,b'source',b'Yahoo',b'regular'
,,,
2034178734,b'railway',b'level_crossing',b'regular'
,,,
2034178864,b'railway',b'level_crossing',b'regular'
,,,
2034178930,b'railway',b'level_crossing',b'regular'
,,,
2034179046,b'railway',b'level_crossing',b'regular'
,,,
2034179119,b'railway',b'level_crossing',b'regular'
,,,
2034179121,b'railway',b'level_crossing',b'regular'
,,,
2034179291,b'railway',b'buffer_stop',b'regular'
,,,
2034179328,b'railway',b'buffer_stop',b'regular'
,,,
2034179520,b'railway',b'level_crossing',b'regular'
,,,
2034179592,b'railway',b'level_crossing',b'regular'
,,,
2034179684,b'railway',b'level_crossing',b'regular'
,,,
2034179699,b'railway',b'level_crossing',b'regular'
,,,
2034179780,b'railway',b'level_crossing',b'regular'
,,,
2034179794,b'railway',b'level_crossing',b'regular'
,,,
2034179933,b'barrier',b'gate',b'regular'
,,,
2034179963,b'barrier',b'gate',b'regular'
,,,
2035669720,b'railway',b'level_crossing',b'regular'
,,,
2035669762,b'railway',b'level_crossing',b'regular'
,,,
2035669832,b'railway',b'level_crossing',b'regular'
,,,
2035669931,b'railway',b'level_crossing',b'regular'
,,,
2035669956,b'railway',b'level_crossing',b'regular'
,,,
2035669972,b'railway',b'level_crossing',b'regular'
,,,
2035669974,b'railway',b'level_crossing',b'regular'
,,,
2035669985,b'railway',b'level_crossing',b'regular'
,,,
2035670003,b'railway',b'level_crossing',b'regular'
,,,
2035670018,b'railway',b'level_crossing',b'regular'
,,,
2035741475,b'barrier',b'toll_booth',b'regular'
,,,
2035757082,b'railway',b'buffer_stop',b'regular'
,,,
2035757137,b'highway',b'turning_circle',b'regular'
,,,
2035757253,b'railway',b'level_crossing',b'regular'
,,,
2035757430,b'railway',b'buffer_stop',b'regular'
,,,
2035757445,b'railway',b'buffer_stop',b'regular'
,,,
2035757460,b'railway',b'buffer_stop',b'regular'
,,,
2035758061,b'barrier',b'gate',b'regular'
,,,
2035810356,b'bench',b'yes',b'regular'
,,,
2035810356,b'highway',b'bus_stop',b'regular'
,,,
2035810356,b'name',b'Chambers Street & Greenwich Street',b'regular'
,,,
2035810356,b'route_ref',b'M20; M22',b'regular'
,,,
2035810356,b'shelter',b'yes',b'regular'
,,,
2035810357,b'city',b'New York',b'addr'
,,,
2035810357,b'country',b'US',b'addr'
,,,
2035810357,b'housenumber',b'303',b'addr'
,,,
2035810357,b'postcode',b'10014',b'addr'
,,,
2035810357,b'state',b'NY',b'addr'
,,,
2035810357,b'street',b'Greenwich Street',b'addr'
,,,
2035810358,b'amenity',b'restaurant',b'regular'
,,,
2035810358,b'name',b'Merchants River House',b'regular'
,,,
2035810358,b'opening_hours',b'Mo-Fr 11:30-22:30; Sa-Su 11:00-16:00; Sa-Su 16:00-22:30',b'regular'
,,,
2035810358,b'website',b'http://merchantsriverhouse.com/',b'regular'
,,,
2040667427,b'railway',b'buffer_stop',b'regular'
,,,
2040891378,b'power',b'tower',b'regular'
,,,
2040891380,b'power',b'tower',b'regular'
,,,
2040891381,b'power',b'tower',b'regular'
,,,
2040891382,b'power',b'tower',b'regular'
,,,
2040891383,b'power',b'tower',b'regular'
,,,
2040891385,b'power',b'tower',b'regular'
,,,
2040891386,b'power',b'tower',b'regular'
,,,
2040891387,b'power',b'tower',b'regular'
,,,
2040891388,b'power',b'tower',b'regular'
,,,
2040891389,b'power',b'tower',b'regular'
,,,
2040891390,b'power',b'tower',b'regular'
,,,
2040891416,b'power',b'tower',b'regular'
,,,
2040891759,b'power',b'tower',b'regular'
,,,
2040891902,b'power',b'tower',b'regular'
,,,
2040891955,b'power',b'tower',b'regular'
,,,
2040892068,b'power',b'tower',b'regular'
,,,
2040892091,b'man_made',b'water_tower',b'regular'
,,,
2040892100,b'power',b'tower',b'regular'
,,,
2041293960,b'power',b'tower',b'regular'
,,,
2041293961,b'power',b'tower',b'regular'
,,,
2041293962,b'power',b'tower',b'regular'
,,,
2041293963,b'power',b'tower',b'regular'
,,,
2041293966,b'power',b'tower',b'regular'
,,,
2041293967,b'power',b'tower',b'regular'
,,,
2041293968,b'power',b'tower',b'regular'
,,,
2041293969,b'power',b'tower',b'regular'
,,,
2041293970,b'power',b'tower',b'regular'
,,,
2041293971,b'power',b'tower',b'regular'
,,,
2041293972,b'power',b'tower',b'regular'
,,,
2041293975,b'power',b'tower',b'regular'
,,,
2041293976,b'power',b'tower',b'regular'
,,,
2043274290,b'amenity',b'fuel',b'regular'
,,,
2043274290,b'name',b'Sunoco',b'regular'
,,,
2043274290,b'source',b'Bing',b'regular'
,,,
2044083311,b'amenity',b'fast_food',b'regular'
,,,
2044083311,b'name',b'Roy Rogers',b'regular'
,,,
2044084373,b'amenity',b'toilets',b'regular'
,,,
2047269447,b'amenity',b'atm',b'regular'
,,,
2047269447,b'name',b'Bank of America',b'regular'
,,,
2047269447,b'opening_hours',b'24/7',b'regular'
,,,
2047269455,b'city',b'New York',b'addr'
,,,
2047269455,b'country',b'US',b'addr'
,,,
2047269455,b'housenumber',b'129',b'addr'
,,,
2047269455,b'postcode',b'10038',b'addr'
,,,
2047269455,b'state',b'NY',b'addr'
,,,
2047269455,b'street',b'Fulton Street',b'addr'
,,,
2047269455,b'amenity',b'pharmacy',b'regular'
,,,
2047269455,b'dispensing',b'yes',b'regular'
,,,
2047269455,b'name',b'CVS/pharmacy',b'regular'
,,,
